order_id,order_date,region,category,channel,customer_segment,units,unit_price,discount_pct,revenue,cost,profit,delivery_days,rating
1347,2024-02-09,East,Outerwear,Online,Corporate,10,29.9,0.0,351.32,214.48,136.84,4.0,5.0
1795,2024-02-09,East,Accessories,Online,Corporate,8,64.5,0.0,606.3,345.55,260.75,3.0,1.0
3123,2024-02-09,North,Footwear,Online,Corporate,8,51.16,0.25,360.68,233.15,127.53,,
3478,2024-02-09,East,Accessories,Online,Corporate,7,47.69,0.0,392.25,222.72,169.53,7.0,5.0
4357,2024-02-09,East,Outerwear,Online,Home Office,5,146.85,0.0,862.74,500.52,362.22,3.0,5.0
4810,2024-02-09,West,Footwear,Online,Consumer,10,71.16,0.0,836.13,546.72,289.41,2.0,1.0
383,2024-02-10,North,Accessories,Online,Consumer,4,30.88,0.0,145.14,96.41,48.73,5.0,3.0
3985,2024-02-10,North,Footwear,Retail,Consumer,7,89.73,0.0,738.03,500.13,237.9,12.0,
3997,2024-02-10,North,Accessories,Online,Consumer,11,27.89,0.05,342.45,226.13,116.32,4.0,
4268,2024-02-10,East,Footwear,Wholesale,Consumer,278,60.4,0.05,18743.18,11388.93,7354.25,2.0,
778,2024-02-11,North,Outerwear,Wholesale,Consumer,376,71.51,0.0,31593.12,18906.92,12686.2,3.0,
1728,2024-02-11,South,Apparel,Online,Corporate,7,99.33,0.05,776.14,454.92,321.22,10.0,5.0
1821,2024-02-11,East,Apparel,Retail,Corporate,9,62.86,0.1,598.27,317.92,280.35,1.0,1.0
2901,2024-02-11,East,Footwear,Retail,Consumer,5,101.45,0.0,596.02,371.74,224.28,3.0,
3476,2024-02-11,North,Accessories,Retail,Corporate,1,67.95,0.0,79.84,50.15,29.69,13.0,2.0
4351,2024-02-11,East,Apparel,Online,Consumer,11,58.14,0.1,676.31,492.02,184.29,7.0,4.0
4547,2024-02-11,South,Apparel,Retail,Home Office,8,31.01,0.25,218.62,129.78,88.84,9.0,4.0
4869,2024-02-11,South,Accessories,Retail,Consumer,9,88.21,0.0,932.82,529.58,403.24,5.0,2.0
716,2024-02-12,North,Footwear,Online,Corporate,8,37.03,0.0,348.08,224.68,123.4,6.0,4.0
1443,2024-02-12,West,Apparel,Retail,Home Office,4,20.71,0.0,97.34,58.86,38.48,5.0,1.0
2951,2024-02-12,East,Outerwear,Online,Consumer,3,18.12,0.25,47.9,27.62,20.28,,
4025,2024-02-12,East,Footwear,Retail,Consumer,5,101.1,0.15,504.87,319.95,184.92,3.0,5.0
4309,2024-02-12,South,Apparel,Online,Corporate,9,54.48,0.05,547.32,358.38,188.94,7.0,4.0
4479,2024-02-12,South,Footwear,Online,Home Office,1,28.66,0.15,28.62,17.97,10.65,5.0,
320,2024-02-13,West,Outerwear,Online,Corporate,4,52.24,0.05,233.25,138.65,94.6,6.0,4.0
338,2024-02-13,South,Accessories,Online,Consumer,2,31.21,0.0,73.34,46.63,26.71,,5.0
549,2024-02-13,West,Footwear,Online,Corporate,2,42.56,0.0,100.02,65.92,34.1,10.0,2.0
696,2024-02-13,West,Accessories,Retail,Consumer,1,39.47,0.0,46.38,30.32,16.06,6.0,1.0
2612,2024-02-13,North,Apparel,Online,Consumer,11,65.99,0.0,852.92,553.28,299.64,13.0,4.0
4210,2024-02-13,South,Accessories,Retail,Consumer,9,140.35,0.0,1484.2,939.79,544.41,6.0,
4390,2024-02-13,South,Apparel,Online,Consumer,2,31.58,0.05,70.5,42.53,27.97,1.0,5.0
183,2024-02-14,North,Footwear,Retail,Consumer,1,27.46,0.05,30.65,19.74,10.91,3.0,1.0
516,2024-02-14,East,Footwear,Online,Consumer,7,54.17,0.0,445.55,266.81,178.74,1.0,1.0
799,2024-02-14,East,Apparel,Retail,Consumer,2,43.94,0.0,103.26,55.42,47.84,8.0,4.0
1979,2024-02-14,South,Accessories,Online,Home Office,2,25.16,0.0,59.13,38.0,21.13,,3.0
2186,2024-02-14,North,Apparel,Retail,Home Office,8,26.09,0.0,245.25,152.11,93.14,12.0,5.0
2470,2024-02-14,East,Apparel,Retail,Consumer,2,21.59,0.0,50.74,29.22,21.52,1.0,3.0
3090,2024-02-14,East,Footwear,Online,Corporate,7,51.31,0.1,379.82,229.85,149.97,,4.0
3236,2024-02-14,West,Apparel,Wholesale,Corporate,205,30.17,0.0,7267.2,4421.3,2845.9,6.0,2.0
3299,2024-02-14,North,Accessories,Online,Consumer,2,76.15,0.0,178.95,113.59,65.36,10.0,
4414,2024-02-14,West,Accessories,Online,Home Office,9,55.96,0.1,532.6,315.23,217.37,9.0,3.0
179,2024-02-15,East,Footwear,Wholesale,Home Office,229,82.32,0.25,16612.69,11049.3,5563.39,4.0,4.0
1609,2024-02-15,North,Accessories,Online,Consumer,11,73.44,0.0,949.21,524.76,424.45,,
1629,2024-02-15,East,Accessories,Retail,Consumer,7,52.47,0.0,431.57,244.39,187.18,14.0,5.0
1804,2024-02-15,North,Apparel,Online,Consumer,10,120.57,0.0,1416.7,822.52,594.18,2.0,5.0
3038,2024-02-15,West,Apparel,Retail,Home Office,5,49.72,0.25,219.08,128.62,90.46,3.0,
4576,2024-02-15,South,Apparel,Online,Consumer,7,66.89,0.0,550.17,315.71,234.46,5.0,5.0
64,2024-02-16,South,Accessories,Retail,Consumer,1,111.85,0.05,124.85,83.59,41.26,13.0,2.0
554,2024-02-16,South,Outerwear,Wholesale,Corporate,174,72.64,0.15,12623.56,7347.05,5276.51,11.0,3.0
867,2024-02-16,East,Apparel,Online,Home Office,2,50.1,0.15,100.07,56.4,43.67,8.0,4.0
1962,2024-02-16,South,Apparel,Retail,Home Office,8,33.43,0.0,314.24,218.96,95.28,4.0,2.0
2622,2024-02-16,East,Footwear,Online,Corporate,9,73.76,0.0,780.01,499.17,280.84,6.0,1.0
3798,2024-02-16,East,Outerwear,Online,Home Office,2,51.23,0.0,120.39,63.09,57.3,4.0,1.0
4313,2024-02-16,West,Outerwear,Online,Home Office,2,93.39,0.0,219.47,139.6,79.87,12.0,5.0
4380,2024-02-16,West,Accessories,Retail,Consumer,11,18.6,0.0,240.41,162.98,77.43,4.0,4.0
4603,2024-02-16,North,Accessories,Retail,Consumer,9,125.75,0.1,1196.83,668.48,528.35,8.0,1.0
276,2024-02-17,North,Accessories,Online,Corporate,10,177.18,0.15,1769.59,1005.66,763.93,8.0,1.0
1025,2024-02-17,East,Apparel,Retail,Home Office,1,39.96,0.25,35.21,19.79,15.42,6.0,
2250,2024-02-17,North,Apparel,Online,Consumer,11,32.39,0.1,376.78,231.86,144.92,10.0,1.0
4719,2024-02-17,West,Footwear,Online,Corporate,6,53.83,0.0,379.5,255.79,123.71,11.0,3.0
316,2024-02-18,North,Apparel,Online,Corporate,1,68.45,0.1,72.39,43.99,28.4,2.0,3.0
661,2024-02-18,South,Footwear,Online,Consumer,6,42.75,0.0,301.39,181.51,119.88,7.0,5.0
1312,2024-02-18,East,Apparel,Retail,Home Office,9,44.92,0.0,475.03,292.49,182.54,8.0,3.0
2648,2024-02-18,East,Footwear,Retail,Home Office,3,36.86,0.0,129.93,75.13,54.8,10.0,1.0
2727,2024-02-18,West,Apparel,Retail,Consumer,5,46.9,0.15,234.21,150.09,84.12,3.0,
2815,2024-02-18,North,Accessories,Online,Home Office,3,51.65,0.0,182.07,118.56,63.51,4.0,4.0
3587,2024-02-18,South,Apparel,Retail,Corporate,8,107.12,0.0,1006.93,620.88,386.05,11.0,
4499,2024-02-18,East,Apparel,Online,Consumer,8,102.11,0.0,959.83,580.62,379.21,11.0,
4621,2024-02-18,West,Apparel,Online,Corporate,1,116.72,0.0,137.15,83.99,53.16,6.0,4.0
907,2024-02-19,North,Accessories,Online,Home Office,11,48.73,0.0,629.84,381.82,248.02,5.0,2.0
1386,2024-02-19,West,Footwear,Retail,Consumer,7,16.01,0.25,98.76,62.98,35.78,12.0,4.0
2636,2024-02-19,North,Footwear,Retail,Corporate,10,46.34,0.05,517.27,325.97,191.3,6.0,4.0
4737,2024-02-19,South,Outerwear,Online,Consumer,9,44.94,0.15,403.95,264.88,139.07,3.0,3.0
392,2024-02-20,North,Outerwear,Retail,Consumer,4,105.46,0.25,371.75,249.49,122.26,3.0,1.0
1672,2024-02-20,East,Apparel,Wholesale,Consumer,265,24.5,0.0,7628.69,4718.42,2910.27,12.0,1.0
1737,2024-02-20,West,Outerwear,Online,Consumer,6,55.51,0.05,371.78,228.76,143.02,5.0,5.0
2334,2024-02-20,West,Footwear,Online,Consumer,4,46.98,0.05,209.77,102.95,106.82,14.0,5.0
2350,2024-02-20,South,Footwear,Wholesale,Home Office,331,28.21,0.25,8228.68,4449.18,3779.5,2.0,
2604,2024-02-20,East,Apparel,Retail,Consumer,2,25.3,0.05,56.48,35.84,20.64,,4.0
2625,2024-02-20,North,Apparel,Retail,Consumer,8,76.5,0.05,683.14,513.76,169.38,13.0,3.0
3027,2024-02-20,South,Apparel,Retail,Consumer,1,19.09,0.0,22.43,13.93,8.5,5.0,4.0
3327,2024-02-20,South,Accessories,Online,Consumer,5,55.44,0.05,309.42,197.35,112.07,,1.0
134,2024-02-21,West,Accessories,Retail,Corporate,4,21.02,0.25,74.1,45.72,28.38,8.0,4.0
2317,2024-02-21,East,Apparel,Retail,Corporate,2,37.95,0.0,89.18,59.82,29.36,1.0,2.0
3175,2024-02-21,North,Apparel,Wholesale,Home Office,380,35.77,0.25,11978.48,6571.63,5406.85,7.0,3.0
3582,2024-02-21,North,Accessories,Online,Home Office,9,48.06,0.1,457.41,281.39,176.02,9.0,1.0
3716,2024-02-21,East,Apparel,Online,Consumer,10,43.35,0.15,432.96,274.92,158.04,6.0,5.0
3998,2024-02-21,West,Outerwear,Online,Corporate,5,21.96,0.0,129.02,81.15,47.87,14.0,1.0
679,2024-02-22,West,Accessories,Online,Consumer,5,49.47,0.15,247.04,160.08,86.96,14.0,
2154,2024-02-22,West,Apparel,Online,Consumer,5,74.09,0.05,413.51,255.33,158.18,1.0,3.0
2315,2024-02-22,West,Outerwear,Retail,Consumer,4,103.13,0.0,484.71,311.86,172.85,8.0,1.0
3084,2024-02-22,North,Outerwear,Online,Consumer,4,60.98,0.0,286.61,194.86,91.75,12.0,2.0
3140,2024-02-22,South,Apparel,Online,Consumer,1,51.33,0.0,60.31,41.13,19.18,1.0,2.0
4505,2024-02-22,South,Apparel,Online,Corporate,7,18.11,0.0,148.95,96.97,51.98,3.0,1.0
220,2024-02-23,South,Accessories,Online,Home Office,3,39.67,0.0,139.84,80.79,59.05,11.0,3.0
264,2024-02-23,West,Outerwear,Online,Consumer,3,45.47,0.05,152.27,86.32,65.95,2.0,1.0
849,2024-02-23,North,Footwear,Wholesale,Consumer,270,36.97,0.0,11728.73,7187.83,4540.9,5.0,2.0
1684,2024-02-23,South,Footwear,Online,Home Office,9,26.58,0.0,281.08,156.01,125.07,12.0,
2019,2024-02-23,East,Outerwear,Online,Consumer,7,70.42,0.05,550.24,296.59,253.65,9.0,5.0
2130,2024-02-23,North,Apparel,Wholesale,Consumer,391,63.91,0.0,29361.85,16769.83,12592.02,1.0,
2962,2024-02-23,West,Apparel,Wholesale,Consumer,99,55.94,0.05,6181.86,3722.37,2459.49,14.0,5.0
3465,2024-02-23,North,Footwear,Online,Consumer,5,30.89,0.1,163.33,95.54,67.79,11.0,
3557,2024-02-23,North,Footwear,Online,Home Office,10,47.16,0.0,554.13,348.24,205.89,5.0,5.0
3766,2024-02-23,South,Apparel,Online,Consumer,2,77.46,0.0,182.03,111.28,70.75,,4.0
4442,2024-02-23,West,Accessories,Online,Consumer,10,89.86,0.05,1003.06,637.72,365.34,7.0,1.0
2025,2024-02-24,East,Accessories,Wholesale,Home Office,335,14.73,0.05,5508.19,3237.72,2270.47,,1.0
3658,2024-02-24,East,Apparel,Online,Consumer,3,41.96,0.0,147.91,90.08,57.83,7.0,1.0
4028,2024-02-24,East,Outerwear,Retail,Corporate,6,58.57,0.0,412.92,252.95,159.97,8.0,5.0
4230,2024-02-24,South,Apparel,Retail,Home Office,5,70.92,0.1,374.99,234.61,140.38,6.0,
726,2024-02-25,North,Apparel,Online,Consumer,9,78.07,0.0,825.59,469.81,355.78,5.0,
1900,2024-02-25,South,Apparel,Online,Corporate,8,28.31,0.15,226.2,135.77,90.43,12.0,3.0
2537,2024-02-25,South,Outerwear,Retail,Home Office,3,60.82,0.0,214.39,123.95,90.44,12.0,3.0
3586,2024-02-25,South,Apparel,Retail,Home Office,11,50.92,0.1,592.33,357.47,234.86,13.0,3.0
519,2024-02-26,South,Apparel,Retail,Consumer,5,24.73,0.0,145.29,84.63,60.66,1.0,2.0
1010,2024-02-26,North,Outerwear,Retail,Home Office,11,46.82,0.05,574.89,332.68,242.21,10.0,4.0
1280,2024-02-26,South,Apparel,Wholesale,Consumer,171,71.43,0.0,14352.07,8348.71,6003.36,12.0,1.0
1983,2024-02-26,South,Footwear,Online,Consumer,10,17.71,0.0,208.09,133.79,74.3,5.0,3.0
3405,2024-02-26,South,Apparel,Online,Consumer,10,22.78,0.0,267.67,167.55,100.12,9.0,
3778,2024-02-26,East,Accessories,Wholesale,Consumer,46,60.05,0.0,3245.7,1912.21,1333.49,8.0,
4392,2024-02-26,North,Accessories,Online,Corporate,7,96.27,0.0,791.82,461.46,330.36,3.0,1.0
4455,2024-02-26,North,Apparel,Retail,Corporate,8,96.77,0.0,909.64,501.57,408.07,3.0,2.0
4531,2024-02-26,North,Accessories,Online,Consumer,8,11.85,0.0,111.39,73.24,38.15,3.0,4.0
1011,2024-02-27,South,Outerwear,Online,Consumer,7,57.89,0.0,476.15,297.72,178.43,4.0,1.0
2942,2024-02-27,West,Outerwear,Retail,Consumer,6,36.02,0.0,253.94,161.33,92.61,3.0,3.0
3333,2024-02-27,South,Footwear,Retail,Consumer,6,93.6,0.0,659.88,466.44,193.44,6.0,3.0
3601,2024-02-27,East,Apparel,Wholesale,Consumer,162,30.37,0.1,5202.84,3397.39,1805.45,14.0,4.0
3878,2024-02-27,North,Outerwear,Online,Consumer,9,72.91,0.0,771.02,511.86,259.16,1.0,1.0
4344,2024-02-27,West,Outerwear,Online,Consumer,2,38.61,0.05,86.2,50.91,35.29,3.0,2.0
858,2024-02-28,East,Apparel,Wholesale,Consumer,385,50.0,0.05,21487.81,12666.76,8821.05,3.0,3.0
905,2024-02-28,East,Footwear,Online,Consumer,3,15.12,0.05,50.63,34.92,15.71,13.0,4.0
1537,2024-02-28,North,Outerwear,Retail,Home Office,4,19.72,0.0,92.68,59.73,32.95,2.0,
2028,2024-02-28,East,Accessories,Retail,Consumer,7,85.17,0.0,700.52,428.28,272.24,,4.0
4079,2024-02-28,East,Accessories,Retail,Corporate,10,55.84,0.1,590.51,377.85,212.66,13.0,1.0
4687,2024-02-28,North,Outerwear,Online,Home Office,5,60.89,0.1,321.96,166.85,155.11,3.0,
2096,2024-02-29,North,Accessories,Online,Consumer,1,29.54,0.15,29.5,17.83,11.67,6.0,3.0
2385,2024-02-29,South,Accessories,Wholesale,Corporate,241,47.1,0.0,13337.54,8477.93,4859.61,10.0,3.0
3274,2024-02-29,East,Accessories,Wholesale,Consumer,235,96.62,0.0,26679.2,16448.75,10230.45,1.0,2.0
257,2024-03-01,East,Footwear,Online,Corporate,8,115.74,0.0,1206.57,713.29,493.28,7.0,
2723,2024-03-01,East,Accessories,Online,Consumer,4,51.76,0.05,256.31,152.51,103.8,4.0,1.0
2909,2024-03-01,South,Outerwear,Retail,Corporate,2,48.75,0.15,108.0,63.48,44.52,,3.0
4109,2024-03-01,West,Footwear,Retail,Consumer,8,76.94,0.0,802.09,489.81,312.28,5.0,3.0
4323,2024-03-01,South,Outerwear,Retail,Home Office,3,40.52,0.0,158.41,100.39,58.02,,
2065,2024-03-02,North,Apparel,Wholesale,Consumer,268,64.11,0.1,20150.41,12339.52,7810.89,7.0,4.0
2489,2024-03-02,East,Accessories,Online,Consumer,1,21.79,0.1,25.56,16.49,9.07,13.0,4.0
2721,2024-03-02,West,Outerwear,Wholesale,Consumer,313,37.34,0.0,15229.98,8865.17,6364.81,14.0,3.0
4608,2024-03-02,East,Accessories,Wholesale,Consumer,379,64.42,0.05,30224.86,17259.57,12965.29,5.0,
1155,2024-03-03,West,Apparel,Online,Consumer,6,61.48,0.05,456.66,289.3,167.36,10.0,5.0
1472,2024-03-03,North,Apparel,Retail,Corporate,3,54.4,0.05,202.03,126.71,75.32,6.0,1.0
1666,2024-03-03,West,Apparel,Online,Home Office,2,97.13,0.1,227.83,133.29,94.54,9.0,4.0
1872,2024-03-03,South,Apparel,Retail,Corporate,2,24.66,0.0,64.27,34.55,29.72,13.0,2.0
2418,2024-03-03,West,Apparel,Wholesale,Corporate,124,67.54,0.0,10913.48,6849.73,4063.75,,5.0
2728,2024-03-03,West,Apparel,Retail,Corporate,9,20.9,0.0,245.11,147.08,98.03,,5.0
2092,2024-03-04,West,Accessories,Online,Corporate,1,27.78,0.05,34.39,21.78,12.61,6.0,5.0
3268,2024-03-04,South,Apparel,Wholesale,Consumer,103,43.53,0.05,5550.48,3701.77,1848.71,6.0,1.0
3360,2024-03-04,South,Footwear,Retail,Consumer,3,72.11,0.15,239.62,144.5,95.12,2.0,3.0
3482,2024-03-04,North,Footwear,Online,Consumer,2,83.8,0.05,207.48,122.52,84.96,10.0,
366,2024-03-05,East,Outerwear,Retail,Consumer,2,33.69,0.05,83.41,54.15,29.26,2.0,5.0
1357,2024-03-05,East,Apparel,Retail,Consumer,8,85.1,0.15,754.08,432.03,322.05,4.0,2.0
1651,2024-03-05,West,Apparel,Online,Consumer,10,80.51,0.0,1049.13,606.18,442.95,2.0,1.0
3167,2024-03-05,South,Footwear,Online,Consumer,9,115.19,0.0,1350.95,911.2,439.75,8.0,
3389,2024-03-05,South,Apparel,Wholesale,Consumer,246,67.82,0.1,19566.63,12765.11,6801.52,1.0,3.0
3472,2024-03-05,West,Footwear,Online,Consumer,8,61.26,0.15,542.83,334.4,208.43,12.0,3.0
3738,2024-03-05,East,Apparel,Online,Corporate,1,39.86,0.1,46.75,28.65,18.1,11.0,3.0
4387,2024-03-05,North,Footwear,Online,Consumer,2,40.44,0.05,100.13,64.29,35.84,4.0,
4951,2024-03-05,East,Apparel,Online,Corporate,9,16.53,0.1,174.48,103.09,71.39,3.0,4.0
163,2024-03-06,North,Apparel,Retail,Home Office,4,24.56,0.0,128.02,75.12,52.9,2.0,
414,2024-03-06,North,Apparel,Retail,Corporate,10,60.06,0.05,743.51,501.44,242.07,9.0,
468,2024-03-06,South,Footwear,Online,Home Office,7,41.57,0.0,379.19,229.02,150.17,6.0,4.0
1390,2024-03-06,South,Apparel,Online,Corporate,8,44.63,0.0,465.26,251.86,213.4,7.0,4.0
1563,2024-03-06,South,Accessories,Online,Consumer,6,50.51,0.0,394.92,242.49,152.43,5.0,1.0
1840,2024-03-06,West,Accessories,Online,Consumer,8,68.35,0.1,641.29,393.86,247.43,6.0,
2001,2024-03-06,West,Accessories,Online,Consumer,10,30.38,0.0,395.88,266.43,129.45,10.0,1.0
3362,2024-03-06,North,Apparel,Online,Consumer,9,98.52,0.0,1155.44,682.38,473.06,3.0,1.0
3366,2024-03-06,East,Apparel,Retail,Consumer,8,46.56,0.1,436.84,260.9,175.94,6.0,3.0
932,2024-03-07,North,Apparel,Online,Corporate,1,47.14,0.05,58.36,36.9,21.46,13.0,3.0
1080,2024-03-07,North,Outerwear,Online,Consumer,1,65.43,0.0,85.26,51.11,34.15,6.0,
1278,2024-03-07,South,Accessories,Online,Consumer,6,39.49,0.05,293.32,188.87,104.45,14.0,1.0
3794,2024-03-07,East,Accessories,Online,Consumer,10,35.59,0.0,463.78,268.56,195.22,7.0,5.0
1382,2024-03-08,West,Outerwear,Online,Corporate,7,74.49,0.15,577.56,378.57,198.99,2.0,1.0
2666,2024-03-08,North,Footwear,Online,Corporate,3,54.31,0.0,212.32,136.13,76.19,1.0,3.0
2681,2024-03-08,South,Footwear,Retail,Corporate,1,52.22,0.1,61.24,36.98,24.26,6.0,2.0
3754,2024-03-08,North,Accessories,Online,Consumer,6,64.76,0.0,506.34,328.48,177.86,6.0,2.0
3856,2024-03-08,West,Apparel,Online,Consumer,10,34.25,0.0,446.31,272.28,174.03,,4.0
4130,2024-03-08,East,Apparel,Online,Corporate,3,53.0,0.0,207.19,114.75,92.44,11.0,
4373,2024-03-08,West,Footwear,Retail,Home Office,2,22.9,0.0,59.68,33.84,25.84,9.0,2.0
4824,2024-03-08,West,Footwear,Online,Consumer,9,85.17,0.0,998.87,608.39,390.48,9.0,
4931,2024-03-08,East,Accessories,Online,Consumer,5,58.69,0.05,363.28,224.0,139.28,2.0,3.0
50,2024-03-09,West,Accessories,Online,Consumer,5,38.04,0.1,223.07,127.71,95.36,11.0,
313,2024-03-09,East,Footwear,Online,Corporate,4,30.81,0.1,144.54,86.99,57.55,2.0,1.0
1308,2024-03-09,South,Footwear,Online,Consumer,3,33.26,0.05,123.52,79.56,43.96,1.0,3.0
2778,2024-03-09,West,Outerwear,Online,Corporate,11,50.63,0.0,725.74,422.5,303.24,,3.0
3109,2024-03-09,East,Footwear,Online,Consumer,9,63.21,0.1,667.19,400.65,266.54,10.0,1.0
3204,2024-03-09,North,Outerwear,Online,Consumer,11,85.29,0.0,1222.56,674.7,547.86,6.0,5.0
4015,2024-03-09,East,Accessories,Retail,Corporate,10,68.99,0.15,764.16,463.04,301.12,13.0,5.0
4418,2024-03-09,East,Footwear,Online,Corporate,10,101.78,0.25,994.73,635.28,359.45,6.0,4.0
4884,2024-03-09,North,Footwear,Online,Consumer,9,52.27,0.0,613.02,369.22,243.8,1.0,
715,2024-03-10,North,Footwear,Online,Corporate,1,127.02,0.0,165.52,101.86,63.66,1.0,5.0
2505,2024-03-10,North,Apparel,Retail,Consumer,11,56.81,0.0,814.33,486.76,327.57,5.0,
2726,2024-03-10,East,Footwear,Online,Consumer,3,34.63,0.25,101.53,55.13,46.4,,4.0
2997,2024-03-10,South,Apparel,Retail,Consumer,6,47.44,0.1,333.83,207.39,126.44,3.0,
4337,2024-03-10,North,Outerwear,Retail,Consumer,3,56.17,0.0,219.59,135.01,84.58,3.0,4.0
950,2024-03-11,East,Accessories,Wholesale,Consumer,58,42.53,0.05,3053.71,2053.17,1000.54,8.0,2.0
1377,2024-03-11,East,Apparel,Retail,Corporate,1,40.41,0.05,50.03,32.24,17.79,8.0,4.0
1618,2024-03-11,South,Accessories,Retail,Home Office,6,35.62,0.05,264.58,163.58,101.0,7.0,
1662,2024-03-11,West,Apparel,Online,Consumer,7,30.62,0.05,265.34,182.64,82.7,13.0,4.0
1822,2024-03-11,South,Accessories,Retail,Corporate,2,53.94,0.05,133.55,86.4,47.15,,3.0
1938,2024-03-11,South,Apparel,Retail,Corporate,9,108.19,0.1,1141.97,657.16,484.81,12.0,5.0
2148,2024-03-11,North,Footwear,Online,Consumer,10,62.39,0.15,691.06,452.93,238.13,4.0,
4878,2024-03-11,North,Footwear,Retail,Corporate,9,39.99,0.0,469.0,281.48,187.52,6.0,3.0
48,2024-03-12,North,Outerwear,Online,Corporate,7,47.43,0.05,411.01,252.79,158.22,2.0,3.0
381,2024-03-12,North,Apparel,Wholesale,Corporate,63,65.7,0.1,4854.33,3068.65,1785.68,4.0,3.0
544,2024-03-12,South,Apparel,Online,Consumer,7,51.36,0.05,445.07,278.25,166.82,12.0,4.0
2584,2024-03-12,North,Apparel,Online,Home Office,1,41.39,0.0,53.94,32.37,21.57,1.0,4.0
3150,2024-03-12,East,Footwear,Wholesale,Corporate,175,32.14,0.0,7329.34,4796.37,2532.97,4.0,1.0
4439,2024-03-12,West,Apparel,Retail,Corporate,4,49.71,0.0,259.11,165.24,93.87,6.0,2.0
2546,2024-03-13,South,Footwear,Retail,Consumer,1,36.98,0.0,48.19,27.1,21.09,2.0,1.0
3249,2024-03-13,West,Apparel,Retail,Consumer,6,24.41,0.05,181.31,114.14,67.17,11.0,5.0
3588,2024-03-13,West,Apparel,Wholesale,Consumer,267,165.58,0.25,43207.7,28021.31,15186.39,12.0,
3714,2024-03-13,East,Apparel,Online,Consumer,9,31.29,0.0,366.97,230.84,136.13,12.0,3.0
4082,2024-03-13,West,Apparel,Retail,Consumer,11,79.01,0.0,1132.54,755.2,377.34,5.0,1.0
4559,2024-03-13,South,Outerwear,Online,Home Office,10,68.41,0.25,668.59,445.72,222.87,12.0,3.0
358,2024-03-14,East,Accessories,Online,Consumer,1,82.93,0.0,108.07,68.07,40.0,11.0,5.0
836,2024-03-14,North,Apparel,Retail,Consumer,11,117.15,0.0,1679.25,1066.56,612.69,14.0,
1119,2024-03-14,South,Apparel,Online,Corporate,11,11.9,0.05,162.05,103.65,58.4,10.0,5.0
1139,2024-03-14,East,Footwear,Online,Corporate,4,93.74,0.0,488.61,296.77,191.84,2.0,2.0
1182,2024-03-14,North,Apparel,Retail,Consumer,11,44.92,0.05,611.7,360.82,250.88,13.0,
2800,2024-03-14,East,Outerwear,Wholesale,Corporate,229,103.23,0.0,30805.06,18262.23,12542.83,13.0,1.0
327,2024-03-15,North,Accessories,Retail,Home Office,10,21.57,0.05,267.03,164.89,102.14,4.0,
690,2024-03-15,North,Outerwear,Retail,Corporate,5,55.44,0.0,361.22,259.59,101.63,14.0,1.0
729,2024-03-15,North,Footwear,Online,Corporate,9,24.16,0.0,283.35,185.32,98.03,3.0,4.0
775,2024-03-15,West,Apparel,Online,Consumer,1,110.7,0.05,137.04,83.36,53.68,11.0,2.0
985,2024-03-15,South,Apparel,Retail,Home Office,1,43.53,0.05,53.89,34.0,19.89,10.0,3.0
1741,2024-03-15,South,Apparel,Wholesale,Consumer,46,53.44,0.0,3203.35,1839.81,1363.54,12.0,2.0
2839,2024-03-15,West,Footwear,Online,Consumer,1,66.53,0.25,65.02,37.72,27.3,13.0,
3363,2024-03-15,West,Footwear,Online,Home Office,8,132.2,0.1,1240.35,705.51,534.84,5.0,3.0
4296,2024-03-15,West,Accessories,Retail,Home Office,1,38.45,0.0,50.1,26.63,23.47,12.0,1.0
4972,2024-03-15,West,Accessories,Retail,Consumer,1,201.01,0.0,261.94,175.68,86.26,11.0,
252,2024-03-16,North,Apparel,Online,Consumer,2,79.32,0.0,206.73,129.33,77.4,12.0,
682,2024-03-16,North,Footwear,Wholesale,Consumer,354,45.61,0.0,21039.92,11619.72,9420.2,1.0,4.0
2544,2024-03-16,South,Outerwear,Retail,Corporate,7,33.06,0.05,286.49,170.38,116.11,14.0,1.0
3386,2024-03-16,West,Footwear,Retail,Corporate,3,51.0,0.25,149.53,93.83,55.7,14.0,3.0
4913,2024-03-16,North,Footwear,Retail,Corporate,5,23.67,0.0,154.22,94.33,59.89,9.0,5.0
4943,2024-03-16,East,Footwear,Online,Home Office,10,74.71,0.0,973.55,632.54,341.01,10.0,
940,2024-03-17,West,Apparel,Wholesale,Corporate,357,38.65,0.0,17980.36,12471.52,5508.84,,1.0
969,2024-03-17,South,Apparel,Retail,Corporate,5,55.59,0.15,307.87,195.29,112.58,10.0,4.0
1239,2024-03-17,East,Accessories,Online,Consumer,3,84.27,0.1,296.5,179.55,116.95,8.0,4.0
3921,2024-03-17,North,Apparel,Online,Corporate,6,35.87,0.0,280.46,190.67,89.79,1.0,5.0
3940,2024-03-17,East,Apparel,Retail,Consumer,6,69.99,0.05,519.87,321.9,197.97,13.0,4.0
4636,2024-03-17,North,Accessories,Retail,Consumer,1,71.17,0.0,92.74,52.82,39.92,9.0,4.0
300,2024-03-18,East,Outerwear,Retail,Corporate,5,133.26,0.0,868.26,510.75,357.51,13.0,2.0
529,2024-03-18,West,Apparel,Wholesale,Consumer,81,56.51,0.0,5964.73,3650.59,2314.14,12.0,2.0
832,2024-03-18,West,Footwear,Online,Consumer,9,34.79,0.1,367.21,233.37,133.84,5.0,3.0
